episodeId,amountMinor,failureCategory,paymentMethod,subscriptionStatus,failureCount,consecutiveFailureCount,subscriptionAgeDays,previousRecoveryRate,previousFailedPayments,previousNudges,nativeRetryPossible,downtimeActive,diagnosisConfidence,candidateAction,downtimeSeverity,caseAgeHours,recoveredWithin7Days
episode_02613,149900,TEMPORARY_FUNDS,emandate,pending,2,1,49,0.0,1,0,True,False,MEDIUM,STOP_AND_ESCALATE,none,18.648,0
episode_02614,149900,UNKNOWN,card,halted,3,1,149,0.333333,3,1,False,False,MEDIUM,REQUEST_CARD_UPDATE,none,32.083,0
episode_02615,29900,MANDATE_OR_AUTH_INVALID,netbanking,pending,2,1,323,1.0,2,1,True,False,HIGH,STOP_AND_ESCALATE,none,23.695,0
episode_02616,69900,CUSTOMER_AUTH_FAILURE,upi,halted,3,1,91,0.0,1,0,False,False,MEDIUM,REQUEST_CARD_UPDATE,none,26.516,0
episode_02617,69900,BANK_OR_NETWORK,upi,pending,4,2,208,0.0,2,3,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,17.833,1
episode_02618,29900,BANK_OR_NETWORK,upi,pending,2,1,101,0.333333,3,1,True,False,LOW,WAIT_NATIVE_RETRY,none,19.171,1
episode_02619,149900,BANK_OR_NETWORK,card,pending,3,1,435,0.333333,3,1,True,False,LOW,WAIT_NATIVE_RETRY,none,46.42,1
episode_02620,29900,UNKNOWN,netbanking,pending,1,1,52,1.0,1,1,True,False,MEDIUM,STOP_AND_ESCALATE,none,11.396,0
episode_02621,29900,BANK_OR_NETWORK,upi,pending,4,1,124,0.5,2,3,True,False,LOW,WAIT_NATIVE_RETRY,none,59.928,1
episode_02622,69900,MANDATE_OR_AUTH_INVALID,netbanking,pending,3,3,205,0.0,0,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,38.677,0
episode_02623,149900,BANK_OR_NETWORK,card,pending,1,1,274,0.0,1,0,True,False,HIGH,SEND_NUDGE,none,29.059,0
episode_02624,69900,TEMPORARY_FUNDS,card,halted,1,2,89,1.0,4,0,False,False,MEDIUM,WAIT_NATIVE_RETRY,none,26.77,1
episode_02625,69900,PAYMENT_METHOD_INVALID,netbanking,pending,3,3,130,0.0,4,0,True,False,HIGH,STOP_AND_ESCALATE,none,10.861,0
episode_02626,69900,UNKNOWN,upi,halted,4,2,88,0.25,4,2,False,False,LOW,STOP_AND_ESCALATE,none,40.879,0
episode_02627,29900,CUSTOMER_AUTH_FAILURE,upi,pending,1,1,282,1.0,2,0,True,False,MEDIUM,SEND_NUDGE,none,19.317,1
episode_02628,29900,BANK_OR_NETWORK,upi,pending,2,1,70,0.333333,3,0,True,False,HIGH,SEND_NUDGE,none,9.236,0
episode_02629,149900,TEMPORARY_FUNDS,upi,pending,2,3,84,0.666667,3,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,66.613,1
episode_02630,69900,TEMPORARY_FUNDS,netbanking,pending,1,4,82,1.0,3,0,True,False,MEDIUM,STOP_AND_ESCALATE,none,5.51,1
episode_02631,29900,BANK_OR_NETWORK,card,pending,1,2,79,0.166667,6,1,True,False,HIGH,SEND_NUDGE,none,34.11,0
episode_02632,29900,TEMPORARY_FUNDS,emandate,pending,4,2,148,0.0,4,0,True,False,MEDIUM,STOP_AND_ESCALATE,none,17.533,1
episode_02633,69900,CUSTOMER_AUTH_FAILURE,card,pending,1,1,169,0.0,2,2,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,121.033,0
episode_02634,29900,UNKNOWN,card,pending,1,3,130,0.75,4,0,True,True,LOW,SEND_NUDGE,low,27.937,0
episode_02635,149900,PAYMENT_METHOD_INVALID,card,pending,3,1,122,0.5,2,0,True,False,MEDIUM,SEND_NUDGE,none,8.929,0
episode_02636,69900,BANK_OR_NETWORK,upi,pending,4,3,134,0.75,4,1,True,False,LOW,SEND_NUDGE,none,10.132,0
episode_02637,29900,BANK_OR_NETWORK,card,pending,2,4,110,0.571429,7,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,15.899,0
episode_02638,69900,TEMPORARY_FUNDS,emandate,halted,2,1,123,0.5,2,0,False,False,HIGH,WAIT_NATIVE_RETRY,none,24.316,1
episode_02639,29900,TEMPORARY_FUNDS,emandate,pending,1,3,106,0.666667,3,1,True,False,HIGH,SEND_NUDGE,none,7.746,1
episode_02640,29900,MANDATE_OR_AUTH_INVALID,emandate,pending,2,4,359,0.5,4,1,True,False,MEDIUM,SEND_NUDGE,none,9.749,0
episode_02641,149900,CUSTOMER_AUTH_FAILURE,card,pending,2,2,157,0.0,2,1,True,False,LOW,SEND_NUDGE,none,4.654,0
episode_02642,69900,TEMPORARY_FUNDS,card,pending,1,1,81,0.2,5,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,65.105,1
episode_02643,29900,PAYMENT_METHOD_INVALID,card,pending,3,4,150,0.0,4,0,True,False,HIGH,SEND_NUDGE,none,21.583,1
episode_02644,69900,BANK_OR_NETWORK,emandate,halted,1,2,158,1.0,2,1,False,False,MEDIUM,WAIT_NATIVE_RETRY,none,34.144,1
episode_02645,149900,BANK_OR_NETWORK,netbanking,halted,4,2,172,0.0,2,0,False,False,HIGH,REQUEST_CARD_UPDATE,none,72.17,0
episode_02646,29900,PAYMENT_METHOD_INVALID,card,pending,3,3,287,0.333333,3,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,21.247,0
episode_02647,29900,MANDATE_OR_AUTH_INVALID,card,pending,1,3,32,0.5,2,1,True,False,HIGH,STOP_AND_ESCALATE,none,54.726,0
episode_02648,69900,BANK_OR_NETWORK,upi,pending,2,2,66,0.0,0,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,36.364,1
episode_02649,149900,BANK_OR_NETWORK,card,pending,3,3,141,0.0,2,0,True,True,HIGH,WAIT_NATIVE_RETRY,medium,41.122,1
episode_02650,149900,PAYMENT_METHOD_INVALID,netbanking,halted,2,4,212,0.666667,3,0,False,False,HIGH,REQUEST_CARD_UPDATE,none,4.895,1
episode_02651,149900,TEMPORARY_FUNDS,card,pending,2,1,49,0.333333,3,1,True,False,HIGH,STOP_AND_ESCALATE,none,63.062,0
episode_02652,69900,BANK_OR_NETWORK,unknown,halted,2,3,121,1.0,1,2,False,False,HIGH,SEND_NUDGE,none,55.118,1
episode_02653,29900,TEMPORARY_FUNDS,card,pending,2,3,178,0.5,2,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,69.981,1
episode_02654,69900,CUSTOMER_AUTH_FAILURE,upi,pending,5,2,135,0.5,2,1,True,False,HIGH,STOP_AND_ESCALATE,none,6.284,0
episode_02655,69900,UNKNOWN,emandate,halted,3,1,191,1.0,2,1,False,False,MEDIUM,REQUEST_CARD_UPDATE,none,10.626,1
episode_02656,69900,CUSTOMER_AUTH_FAILURE,card,pending,3,4,406,1.0,1,0,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,17.835,0
episode_02657,69900,TEMPORARY_FUNDS,card,pending,3,2,28,0.0,0,0,True,False,HIGH,STOP_AND_ESCALATE,none,51.776,0
episode_02658,29900,CUSTOMER_AUTH_FAILURE,upi,pending,2,3,613,1.0,2,0,True,False,MEDIUM,SEND_NUDGE,none,80.347,1
episode_02659,69900,TEMPORARY_FUNDS,card,pending,4,1,300,0.0,4,0,True,False,LOW,STOP_AND_ESCALATE,none,33.528,0
episode_02660,69900,MANDATE_OR_AUTH_INVALID,emandate,pending,2,1,262,0.333333,3,0,True,False,HIGH,SEND_NUDGE,none,8.032,0
episode_02661,149900,UNKNOWN,card,halted,1,2,271,0.0,1,0,False,False,LOW,STOP_AND_ESCALATE,none,4.181,0
episode_02662,29900,MANDATE_OR_AUTH_INVALID,upi,pending,3,1,194,1.0,2,1,True,True,HIGH,WAIT_NATIVE_RETRY,medium,15.834,0
episode_02663,29900,BANK_OR_NETWORK,card,pending,2,1,227,0.0,2,1,True,False,MEDIUM,SEND_NUDGE,none,25.335,0
episode_02664,149900,UNKNOWN,card,pending,1,2,90,1.0,3,1,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,27.752,0
episode_02665,29900,UNKNOWN,netbanking,halted,1,3,74,0.0,0,0,False,False,MEDIUM,WAIT_NATIVE_RETRY,none,75.905,0
episode_02666,69900,TEMPORARY_FUNDS,upi,pending,2,1,183,0.0,1,0,True,False,MEDIUM,STOP_AND_ESCALATE,none,53.336,0
episode_02667,149900,TEMPORARY_FUNDS,card,halted,3,4,301,0.0,1,0,False,False,LOW,WAIT_NATIVE_RETRY,none,98.683,1
episode_02668,29900,PAYMENT_METHOD_INVALID,emandate,pending,2,1,72,1.0,1,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,13.647,1
episode_02669,69900,BANK_OR_NETWORK,card,pending,3,1,32,0.0,0,0,True,True,HIGH,REQUEST_CARD_UPDATE,low,42.893,0
episode_02670,29900,BANK_OR_NETWORK,card,pending,3,1,176,0.5,2,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,7.519,1
episode_02671,149900,TEMPORARY_FUNDS,netbanking,pending,4,2,257,0.0,0,1,True,False,HIGH,REQUEST_CARD_UPDATE,none,43.646,1
episode_02672,149900,BANK_OR_NETWORK,upi,pending,4,2,201,0.0,3,1,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,34.249,0
episode_02673,69900,PAYMENT_METHOD_INVALID,upi,pending,4,2,58,0.5,2,0,True,False,HIGH,STOP_AND_ESCALATE,none,26.955,1
episode_02674,29900,UNKNOWN,card,pending,1,1,114,0.5,2,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,24.131,1
episode_02675,69900,UNKNOWN,card,pending,2,1,272,1.0,2,0,True,False,HIGH,STOP_AND_ESCALATE,none,18.367,1
episode_02676,149900,TEMPORARY_FUNDS,card,halted,3,1,235,0.0,0,0,False,False,HIGH,REQUEST_CARD_UPDATE,none,43.397,0
episode_02677,149900,UNKNOWN,card,pending,2,1,143,0.0,4,0,True,False,LOW,WAIT_NATIVE_RETRY,none,57.708,0
episode_02678,29900,TEMPORARY_FUNDS,emandate,pending,1,4,170,0.0,4,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,28.442,0
episode_02679,149900,BANK_OR_NETWORK,upi,halted,1,2,213,0.5,4,0,False,True,MEDIUM,REQUEST_CARD_UPDATE,high,20.776,0
episode_02680,149900,TEMPORARY_FUNDS,upi,pending,2,1,312,0.0,0,1,True,False,LOW,STOP_AND_ESCALATE,none,16.166,0
episode_02681,29900,TEMPORARY_FUNDS,card,pending,1,1,32,0.5,2,2,True,False,HIGH,SEND_NUDGE,none,37.84,1
episode_02682,69900,MANDATE_OR_AUTH_INVALID,card,pending,1,1,36,0.0,3,1,True,False,LOW,STOP_AND_ESCALATE,none,16.399,0
episode_02683,29900,TEMPORARY_FUNDS,upi,pending,3,1,143,0.0,1,0,True,False,HIGH,STOP_AND_ESCALATE,none,5.568,0
episode_02684,69900,MANDATE_OR_AUTH_INVALID,emandate,pending,3,2,58,0.0,1,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,27.07,0
episode_02685,29900,UNKNOWN,card,pending,3,3,217,0.5,2,0,True,False,MEDIUM,STOP_AND_ESCALATE,none,101.198,0
episode_02686,69900,BANK_OR_NETWORK,card,halted,1,1,354,1.0,1,1,False,False,MEDIUM,STOP_AND_ESCALATE,none,21.087,0
episode_02687,29900,UNKNOWN,upi,pending,4,1,257,0.0,3,0,True,False,LOW,WAIT_NATIVE_RETRY,none,3.752,0
episode_02688,29900,CUSTOMER_AUTH_FAILURE,card,pending,1,1,95,0.0,1,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,11.687,1
episode_02689,69900,TEMPORARY_FUNDS,card,pending,4,2,73,0.0,1,2,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,44.236,0
episode_02690,149900,PAYMENT_METHOD_INVALID,card,pending,2,3,96,0.666667,3,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,46.882,1
episode_02691,69900,MANDATE_OR_AUTH_INVALID,netbanking,pending,3,4,105,0.5,2,1,True,False,MEDIUM,STOP_AND_ESCALATE,none,39.969,1
episode_02692,149900,PAYMENT_METHOD_INVALID,upi,pending,1,2,189,0.333333,3,3,True,False,HIGH,REQUEST_CARD_UPDATE,none,19.831,1
episode_02693,149900,PAYMENT_METHOD_INVALID,emandate,pending,4,2,29,0.0,3,3,True,False,MEDIUM,STOP_AND_ESCALATE,none,108.03,0
episode_02694,29900,BANK_OR_NETWORK,card,halted,1,1,116,0.0,0,3,False,False,HIGH,SEND_NUDGE,none,32.546,0
episode_02695,149900,TEMPORARY_FUNDS,card,pending,2,1,108,0.5,4,1,True,False,HIGH,SEND_NUDGE,none,1.619,1
episode_02696,29900,TEMPORARY_FUNDS,card,halted,3,2,212,1.0,3,3,False,False,HIGH,WAIT_NATIVE_RETRY,none,19.959,1
episode_02697,29900,CUSTOMER_AUTH_FAILURE,card,pending,1,1,54,0.5,2,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,46.163,0
episode_02698,149900,BANK_OR_NETWORK,netbanking,pending,3,1,341,0.0,3,3,True,False,MEDIUM,SEND_NUDGE,none,24.358,1
episode_02699,29900,CUSTOMER_AUTH_FAILURE,card,pending,3,3,433,0.0,1,0,True,False,MEDIUM,SEND_NUDGE,none,54.251,0
episode_02700,149900,TEMPORARY_FUNDS,upi,pending,1,1,67,0.5,2,0,True,False,HIGH,SEND_NUDGE,none,34.54,0
episode_02701,69900,BANK_OR_NETWORK,upi,pending,3,6,471,0.0,0,0,True,True,HIGH,REQUEST_CARD_UPDATE,low,16.672,0
episode_02702,149900,PAYMENT_METHOD_INVALID,card,halted,1,4,192,0.0,4,0,False,False,LOW,REQUEST_CARD_UPDATE,none,40.51,0
episode_02703,69900,TEMPORARY_FUNDS,upi,pending,2,2,93,0.0,1,2,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,13.772,1
episode_02704,69900,PAYMENT_METHOD_INVALID,netbanking,pending,3,3,63,1.0,2,0,True,False,MEDIUM,STOP_AND_ESCALATE,none,25.128,0
episode_02705,29900,TEMPORARY_FUNDS,card,pending,3,3,212,0.666667,3,1,True,False,LOW,STOP_AND_ESCALATE,none,19.503,1
episode_02706,29900,TEMPORARY_FUNDS,card,pending,2,1,199,0.0,1,2,True,False,LOW,REQUEST_CARD_UPDATE,none,2.205,0
episode_02707,149900,PAYMENT_METHOD_INVALID,upi,pending,3,2,182,1.0,1,0,True,False,MEDIUM,STOP_AND_ESCALATE,none,104.129,0
episode_02708,29900,MANDATE_OR_AUTH_INVALID,card,pending,2,1,355,0.666667,3,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,22.308,0
episode_02709,149900,UNKNOWN,emandate,pending,2,2,181,0.666667,3,0,True,True,LOW,REQUEST_CARD_UPDATE,medium,30.827,0
episode_02710,69900,TEMPORARY_FUNDS,card,pending,2,1,219,0.0,1,1,True,False,MEDIUM,SEND_NUDGE,none,8.667,0
episode_02711,29900,PAYMENT_METHOD_INVALID,card,pending,1,2,89,0.5,2,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,3.021,0
episode_02712,69900,TEMPORARY_FUNDS,card,halted,1,1,284,0.0,1,2,False,False,HIGH,SEND_NUDGE,none,17.111,0
episode_02713,69900,BANK_OR_NETWORK,card,pending,1,1,251,0.0,1,2,True,False,MEDIUM,SEND_NUDGE,none,55.198,0
episode_02714,29900,PAYMENT_METHOD_INVALID,card,pending,1,3,93,0.2,5,0,True,False,HIGH,STOP_AND_ESCALATE,none,44.791,0
episode_02715,29900,UNKNOWN,card,pending,2,3,50,0.0,1,0,True,False,LOW,SEND_NUDGE,none,8.268,0
episode_02716,69900,MANDATE_OR_AUTH_INVALID,upi,pending,2,1,363,0.5,2,0,True,False,HIGH,SEND_NUDGE,none,11.867,0
episode_02717,29900,PAYMENT_METHOD_INVALID,card,halted,2,1,72,0.4,5,0,False,False,HIGH,STOP_AND_ESCALATE,none,20.062,0
episode_02718,29900,BANK_OR_NETWORK,card,halted,2,1,197,0.5,2,0,False,False,MEDIUM,SEND_NUDGE,none,17.128,0
episode_02719,29900,UNKNOWN,card,pending,3,3,445,0.333333,3,2,True,False,LOW,STOP_AND_ESCALATE,none,29.878,0
episode_02720,29900,TEMPORARY_FUNDS,card,pending,3,2,120,0.0,1,0,True,False,HIGH,STOP_AND_ESCALATE,none,11.063,0
episode_02721,69900,TEMPORARY_FUNDS,card,halted,2,1,274,0.0,3,0,False,False,MEDIUM,STOP_AND_ESCALATE,none,9.326,0
episode_02722,69900,TEMPORARY_FUNDS,upi,pending,3,2,38,0.0,0,0,True,False,HIGH,SEND_NUDGE,none,44.349,0
episode_02723,29900,UNKNOWN,upi,pending,4,2,261,0.0,0,1,True,False,LOW,WAIT_NATIVE_RETRY,none,57.659,0
episode_02724,69900,CUSTOMER_AUTH_FAILURE,unknown,pending,2,3,328,0.0,2,1,True,False,HIGH,REQUEST_CARD_UPDATE,none,144.65,0
episode_02725,29900,PAYMENT_METHOD_INVALID,card,pending,3,1,410,0.5,4,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,67.945,0
episode_02726,69900,UNKNOWN,upi,halted,3,1,85,0.5,2,0,False,False,LOW,WAIT_NATIVE_RETRY,none,31.511,0
episode_02727,29900,CUSTOMER_AUTH_FAILURE,upi,pending,3,4,474,0.0,2,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,30.882,0
episode_02728,29900,PAYMENT_METHOD_INVALID,upi,halted,3,1,59,0.0,1,2,False,False,MEDIUM,STOP_AND_ESCALATE,none,13.225,0
episode_02729,69900,TEMPORARY_FUNDS,card,halted,1,1,97,0.0,1,2,False,False,HIGH,SEND_NUDGE,none,2.522,0
episode_02730,29900,PAYMENT_METHOD_INVALID,card,pending,1,4,197,0.0,1,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,52.326,1
episode_02731,69900,TEMPORARY_FUNDS,netbanking,pending,2,3,280,0.0,1,3,True,False,HIGH,REQUEST_CARD_UPDATE,none,35.782,0
episode_02732,69900,BANK_OR_NETWORK,netbanking,pending,1,1,37,0.5,2,0,True,True,HIGH,WAIT_NATIVE_RETRY,high,21.765,1
episode_02733,69900,PAYMENT_METHOD_INVALID,upi,pending,4,2,172,0.0,0,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,52.725,0
episode_02734,149900,TEMPORARY_FUNDS,card,halted,1,2,87,0.666667,3,0,False,False,MEDIUM,WAIT_NATIVE_RETRY,none,6.192,0
episode_02735,69900,BANK_OR_NETWORK,card,pending,2,3,165,0.666667,3,0,True,True,HIGH,WAIT_NATIVE_RETRY,medium,30.596,1
episode_02736,69900,UNKNOWN,upi,pending,2,1,71,0.0,1,1,True,False,HIGH,STOP_AND_ESCALATE,none,39.091,0
episode_02737,69900,PAYMENT_METHOD_INVALID,card,halted,2,1,195,0.0,2,0,False,False,LOW,SEND_NUDGE,none,64.066,0
episode_02738,29900,MANDATE_OR_AUTH_INVALID,card,pending,2,2,60,0.0,1,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,29.446,0
episode_02739,149900,PAYMENT_METHOD_INVALID,card,pending,2,1,206,0.0,1,1,True,False,HIGH,REQUEST_CARD_UPDATE,none,10.743,1
episode_02740,149900,BANK_OR_NETWORK,upi,pending,1,1,69,1.0,1,2,True,True,HIGH,WAIT_NATIVE_RETRY,medium,19.17,1
episode_02741,149900,TEMPORARY_FUNDS,upi,pending,4,2,94,0.0,1,0,True,False,HIGH,SEND_NUDGE,none,12.183,0
episode_02742,149900,UNKNOWN,card,pending,3,2,72,0.666667,3,3,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,25.605,1
episode_02743,29900,UNKNOWN,card,pending,1,1,58,0.0,0,0,True,False,MEDIUM,REQUEST_CARD_UPDATE,none,1.883,0
episode_02744,29900,UNKNOWN,card,pending,2,2,517,0.5,2,3,True,True,LOW,WAIT_NATIVE_RETRY,medium,56.988,1
episode_02745,149900,TEMPORARY_FUNDS,card,pending,1,2,262,0.0,2,0,True,False,HIGH,STOP_AND_ESCALATE,none,9.343,1
episode_02746,29900,PAYMENT_METHOD_INVALID,card,halted,4,2,83,0.0,1,0,False,False,MEDIUM,SEND_NUDGE,none,12.598,1
episode_02747,29900,CUSTOMER_AUTH_FAILURE,card,halted,1,1,280,0.0,4,0,False,True,HIGH,WAIT_NATIVE_RETRY,low,11.182,0
episode_02748,149900,CUSTOMER_AUTH_FAILURE,card,pending,2,2,423,0.5,2,1,True,False,HIGH,REQUEST_CARD_UPDATE,none,6.97,0
episode_02749,69900,BANK_OR_NETWORK,upi,pending,1,2,492,0.0,0,0,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,41.228,1
episode_02750,29900,CUSTOMER_AUTH_FAILURE,card,pending,2,3,578,0.0,0,0,True,False,HIGH,WAIT_NATIVE_RETRY,none,46.719,1
episode_02751,149900,TEMPORARY_FUNDS,netbanking,pending,1,2,201,0.25,4,0,True,False,MEDIUM,STOP_AND_ESCALATE,none,16.421,1
episode_02752,69900,CUSTOMER_AUTH_FAILURE,netbanking,pending,3,1,162,0.0,2,1,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,60.916,0
episode_02753,149900,BANK_OR_NETWORK,netbanking,pending,1,2,86,0.0,1,1,True,False,HIGH,SEND_NUDGE,none,15.268,1
episode_02754,69900,TEMPORARY_FUNDS,upi,pending,2,3,345,0.5,2,1,True,False,LOW,WAIT_NATIVE_RETRY,none,53.095,1
episode_02755,69900,CUSTOMER_AUTH_FAILURE,netbanking,halted,1,4,21,0.333333,3,0,False,False,HIGH,WAIT_NATIVE_RETRY,none,31.886,0
episode_02756,69900,PAYMENT_METHOD_INVALID,emandate,halted,1,1,436,0.25,4,1,False,False,HIGH,WAIT_NATIVE_RETRY,none,47.793,0
episode_02757,149900,MANDATE_OR_AUTH_INVALID,card,pending,3,2,44,0.0,3,0,True,False,HIGH,SEND_NUDGE,none,71.462,0
episode_02758,149900,BANK_OR_NETWORK,card,pending,1,2,310,0.75,4,0,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,32.558,1
episode_02759,69900,MANDATE_OR_AUTH_INVALID,emandate,pending,1,1,179,0.333333,3,1,True,False,HIGH,SEND_NUDGE,none,3.84,0
episode_02760,69900,MANDATE_OR_AUTH_INVALID,card,pending,2,2,88,0.0,2,1,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,10.652,1
episode_02761,29900,PAYMENT_METHOD_INVALID,emandate,pending,3,1,265,1.0,1,0,True,True,HIGH,SEND_NUDGE,medium,10.058,0
episode_02762,29900,TEMPORARY_FUNDS,emandate,halted,2,1,77,1.0,1,1,False,False,HIGH,WAIT_NATIVE_RETRY,none,16.459,0
episode_02763,69900,TEMPORARY_FUNDS,upi,pending,3,1,89,0.0,2,3,True,False,HIGH,REQUEST_CARD_UPDATE,none,24.796,1
episode_02764,69900,MANDATE_OR_AUTH_INVALID,emandate,pending,2,2,357,0.0,1,0,True,True,MEDIUM,SEND_NUDGE,medium,70.684,0
episode_02765,29900,PAYMENT_METHOD_INVALID,card,pending,5,3,57,0.333333,3,3,True,False,HIGH,WAIT_NATIVE_RETRY,none,23.013,0
episode_02766,29900,PAYMENT_METHOD_INVALID,card,halted,2,2,50,0.333333,3,1,False,False,MEDIUM,STOP_AND_ESCALATE,none,24.757,0
episode_02767,69900,UNKNOWN,card,pending,4,2,338,0.0,1,0,True,False,LOW,WAIT_NATIVE_RETRY,none,37.79,1
episode_02768,69900,CUSTOMER_AUTH_FAILURE,upi,pending,1,1,23,0.25,4,2,True,False,HIGH,SEND_NUDGE,none,57.549,1
episode_02769,69900,UNKNOWN,card,pending,1,2,125,1.0,2,3,True,False,LOW,WAIT_NATIVE_RETRY,none,4.75,1
episode_02770,69900,CUSTOMER_AUTH_FAILURE,upi,pending,1,1,256,0.0,3,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,22.099,0
episode_02771,29900,TEMPORARY_FUNDS,card,pending,1,1,654,0.666667,3,1,True,True,HIGH,SEND_NUDGE,medium,22.242,1
episode_02772,29900,UNKNOWN,card,pending,2,2,517,1.0,1,3,True,False,HIGH,SEND_NUDGE,none,36.443,0
episode_02773,149900,TEMPORARY_FUNDS,card,pending,1,2,104,0.0,2,2,True,False,HIGH,REQUEST_CARD_UPDATE,none,36.361,0
episode_02774,69900,MANDATE_OR_AUTH_INVALID,card,pending,1,4,76,1.0,1,0,True,False,HIGH,SEND_NUDGE,none,26.274,1
episode_02775,29900,BANK_OR_NETWORK,card,pending,5,2,130,0.0,1,1,True,True,MEDIUM,WAIT_NATIVE_RETRY,high,45.934,1
episode_02776,29900,TEMPORARY_FUNDS,card,pending,3,1,194,0.0,1,3,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,26.078,1
episode_02777,149900,BANK_OR_NETWORK,card,pending,1,2,52,0.5,2,2,True,False,HIGH,STOP_AND_ESCALATE,none,14.779,0
episode_02778,149900,CUSTOMER_AUTH_FAILURE,card,pending,1,2,117,0.0,0,0,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,10.833,0
episode_02779,69900,PAYMENT_METHOD_INVALID,card,pending,1,2,274,0.5,2,0,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,20.425,1
episode_02780,69900,BANK_OR_NETWORK,card,pending,3,1,280,1.0,1,1,True,True,HIGH,WAIT_NATIVE_RETRY,low,13.092,1
episode_02781,149900,TEMPORARY_FUNDS,emandate,pending,2,2,129,0.0,2,2,True,False,HIGH,WAIT_NATIVE_RETRY,none,5.247,1
episode_02782,29900,UNKNOWN,card,pending,3,2,560,0.5,4,1,True,False,LOW,STOP_AND_ESCALATE,none,41.919,0
episode_02783,29900,BANK_OR_NETWORK,card,halted,2,2,171,0.0,1,1,False,False,HIGH,SEND_NUDGE,none,14.993,1
episode_02784,29900,TEMPORARY_FUNDS,card,pending,3,1,154,0.0,0,1,True,False,HIGH,WAIT_NATIVE_RETRY,none,12.76,1
episode_02785,69900,CUSTOMER_AUTH_FAILURE,upi,pending,2,1,316,0.0,0,0,True,False,HIGH,SEND_NUDGE,none,41.112,0
episode_02786,29900,PAYMENT_METHOD_INVALID,emandate,pending,1,2,276,0.0,0,0,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,29.683,1
episode_02787,29900,TEMPORARY_FUNDS,card,pending,3,1,171,1.0,1,0,True,False,MEDIUM,SEND_NUDGE,none,48.258,1
episode_02788,29900,BANK_OR_NETWORK,card,pending,3,2,72,0.0,3,0,True,False,MEDIUM,WAIT_NATIVE_RETRY,none,55.742,1
episode_02789,69900,BANK_OR_NETWORK,card,halted,3,1,273,0.5,2,0,False,True,HIGH,SEND_NUDGE,medium,36.482,1
episode_02790,69900,BANK_OR_NETWORK,unknown,pending,2,1,72,0.333333,3,0,True,False,MEDIUM,SEND_NUDGE,none,59.372,0
episode_02791,149900,TEMPORARY_FUNDS,netbanking,pending,5,3,66,0.2,5,0,True,False,HIGH,REQUEST_CARD_UPDATE,none,39.927,1
episode_02792,29900,PAYMENT_METHOD_INVALID,netbanking,halted,1,1,208,0.75,4,1,False,False,MEDIUM,REQUEST_CARD_UPDATE,none,45.178,1
episode_02793,29900,PAYMENT_METHOD_INVALID,card,pending,4,1,426,0.333333,9,0,True,False,LOW,SEND_NUDGE,none,86.851,0
episode_02794,29900,PAYMENT_METHOD_INVALID,card,halted,1,1,164,0.0,5,1,False,False,HIGH,STOP_AND_ESCALATE,none,36.121,0
episode_02795,149900,BANK_OR_NETWORK,card,pending,2,1,422,0.0,1,2,True,False,HIGH,WAIT_NATIVE_RETRY,none,84.705,1
episode_02796,69900,PAYMENT_METHOD_INVALID,card,halted,3,1,151,0.0,2,0,False,False,HIGH,WAIT_NATIVE_RETRY,none,3.096,0
